"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","RWY_ID","RWY_LEN","RWY_WIDTH","SURFACE_TYPE_CODE","COND","TREATMENT_CODE","PCN","PAVEMENT_TYPE_CODE","SUBGRADE_STRENGTH_CODE","TIRE_PRES_CODE","DTRM_METHOD_CODE","RWY_LGT_CODE","RWY_LEN_SOURCE","LENGTH_SOURCE_DATE","GROSS_WT_SW","GROSS_WT_DW","GROSS_WT_DTW","GROSS_WT_DDTW"
"2024/04/18","21572.","H","PA","PS83","UPPER MERION TOWNSHIP","US","H1",65,65,"ASPH","","NONE",,"","","","","","","",,,,
"2024/04/18","21584.","A","PA","52PA","TAMAQUA","US","E/W",2600,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21584.1","A","PA","PS99","TAMAQUA","US","09/27",2000,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21585.03","H","PA","21PA","TANNERSVILLE","US","H1",50,50,"CONC","","NONE",,"","","","","PERI","ADO","2017/07/18",,,,
"2024/04/18","21587.01","H","PA","8PS3","TAYLOR","US","H1",100,100,"ASPH-CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","21588.12","A","PA","PA84","THOMASVILLE","US","E/W",2300,100,"TURF","","NONE",,"","","","","","OWNER","1975/09/08",,,,
"2024/04/18","21589.","A","PA","0PN6","THREE SPRINGS","US","NE/SW",1730,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21590.","A","PA","PS61","TIDIOUTE","US","06/24",1640,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21590.01","A","PA","13PA","TIDIOUTE","US","10/28",2225,50,"ASPH","","NONE",,"","","","","MED","FAA-EST","2012/02/01",,,,
"2024/04/18","21590.02","A","PA","17PS","TIDIOUTE","US","01/19",2170,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21592.","A","PA","56PA","TINICUM","US","06/24",2200,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21592.","A","PA","56PA","TINICUM","US","15/33",1800,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21596.","H","PA","86PA","TIPTON","US","H1",20,20,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21596.","H","PA","86PA","TIPTON","US","H2",20,20,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21601.","A","PA","6G1","TITUSVILLE","US","01/19",4902,75,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2013/11/03",12.5,,,
"2024/04/18","21601.1","A","PA","0PN8","TITUSVILLE","US","NE/SW",2000,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21605.5","H","PA","17PN","TOBYHANNA","US","H1",100,100,"CONC","FAIR","NONE",24,"F","B","W","T","","MILITARY","2023/07/18",,,,
"2024/04/18","21607.","A","PA","N57","TOUGHKENAMON","US","06/24",3693,60,"ASPH","EXCELLENT","NONE",,"","","","","MED","","",,,,
"2024/04/18","21608.","A","PA","N27","TOWANDA","US","05/23",4301,75,"ASPH","EXCELLENT","NONE",,"","","","","MED","3RD PARTY SURVEY","2016/11/01",12,,,
"2024/04/18","21608.02","H","PA","5PN2","TOWANDA","US","H1",50,50,"CONC","GOOD","NONE",,"","","","","PERI","OWNER","2000/05/16",,,,
"2024/04/18","21614.","A","PA","74N","TOWER CITY","US","05/23",2325,60,"ASPH-CONC","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","",12.5,,,
"2024/04/18","21614.01","H","PA","48PA","TOWER CITY","US","H1",100,100,"ASPH","","NONE",,"","","","","FLD","","",,,,
"2024/04/18","21620.","A","PA","1PN1","TRANSFER","US","N/S",1500,150,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21621.","A","PA","55PA","TRESKOW","US","08/26",1800,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21627.","A","PA","73PN","TROUT RUN","US","06/24",1500,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21628.01","H","PA","PN74","TROY","US","H1",50,50,"TURF","FAIR","NONE",,"","","","","PERI","OWNER","2006/04/26",,,,
"2024/04/18","21628.02","A","PA","0PA3","TROY","US","17/35",1977,100,"TURF","","NONE",,"","","","","","ADO","2018/05/18",,,,
"2024/04/18","21630.","A","PA","1PS9","TRUMBAUERSVILLE","US","18/36",1761,100,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","21640.","A","PA","76N","TUNKHANNOCK","US","01/19",2007,50,"ASPH","GOOD","NONE",,"","","","","","ADO","2014/07/01",12.5,,,
"2024/04/18","21640.02","H","PA","8PS9","TUNKHANNOCK","US","H1",80,80,"ASPH-CONC","FAIR","NONE",,"","","","","PERI","","",,,,
"2024/04/18","21640.03","A","PA","45PN","TUNKHANNOCK","US","11/29",1800,60,"TURF","","NONE",,"","","","","","OWNER","2009/06/09",,,,
"2024/04/18","21640.4","U","PA","7PA5","TURBOTVILLE","US","09/27",500,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21640.8","A","PA","0PS0","TYLERSBURG","US","01/19",2200,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21640.95","H","PA","5PN3","TYRONE","US","H1",65,65,"ASPH","","NONE",,"","","","","PERI","OWNER","2000/11/01",,,,
"2024/04/18","21642.","A","PA","PN10","ULSTER","US","18/36",2000,200,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","21642.375","A","PA","PS42","ULYSSES","US","01/19",2300,90,"TURF","","NONE",,"","","","","","OWNER","2023/10/18",,,,
"2024/04/18","21643.81","A","PA","PA52","UNION CITY","US","10/28",1700,100,"TURF","","NONE",,"","","","","","OWNER","2008/02/28",,,,
"2024/04/18","21644.3","A","PA","3PN7","UNION DALE","US","02/20",2200,80,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","21645.6","H","PA","22PA","UNIONTOWN","US","H1",65,65,"ASPH","","NONE",,"","","","","","","",,,,
"2024/04/18","21645.7","G","PA","79N","UNIONVILLE","US","07/25",3322,150,"ASPH-TURF","POOR","NONE",,"","","","","","","",,,,
"2024/04/18","21645.72","H","PA","5PA7","UNIONVILLE","US","H1",100,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21648.","A","PA","18PN","UPPER STRASBURG","US","05/23",1640,50,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21649.11","H","PA","4PS9","VANDERGRIFT","US","H1",50,50,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21653.","A","PA","8PN3","VENUS","US","01/19",1900,150,"TURF","","NONE",,"","","","","","OWNER","2005/06/27",,,,
"2024/04/18","21657.1","A","PA","PS43","VOLANT","US","09/27",2250,80,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21658.1","A","PA","9PA3","WAMPUM","US","18/36",1295,100,"TURF","","NONE",,"","","","","","OWNER","2013/05/23",,,,
"2024/04/18","21673.","A","PA","7PA1","WARREN","US","06/24",1900,100,"TURF","GOOD","NONE",,"","","","","LOW","","",,,,
"2024/04/18","21673.01","H","PA","PA97","WARREN","US","H1",40,40,"ASPH","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","21682.","A","PA","AFJ","WASHINGTON","US","09/27",5004,100,"ASPH","GOOD","NONE",,"","","","","HIGH","NGS","2009/11/03",40,60,90,
"2024/04/18","21682.03","H","PA","25PA","WASHINGTON","US","H1",40,40,"ROOFTOP","","NONE",,"","","","","","OWNER","2010/12/27",,,,
"2024/04/18","21685.","H","PA","6PA7","WATSONTOWN","US","H1",65,65,"CONC","GOOD","NONE",,"","","","","","OWNER","2011/09/19",,,,
"2024/04/18","21694.","A","PA","WAY","WAYNESBURG","US","09/27",3500,75,"ASPH","FAIR","NONE",,"","","","","","AVN","2007/06/22",12,,,
"2024/04/18","21700.","A","PA","PS12","WEATHERLY","US","08/26",2360,100,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","21700.1","A","PA","8PA3","WEATHERLY","US","08/26",3500,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21716.","A","PA","N38","WELLSBORO","US","10/28",3597,60,"ASPH","FAIR","NONE",,"","","","","MED","3RD PARTY SURVEY","2016/08/15",,,,
"2024/04/18","21716.","A","PA","N38","WELLSBORO","US","11/29",1576,80,"TURF","GOOD","NONE",,"","","","","","3RD PARTY SURVEY","2016/08/15",,,,
"2024/04/18","21716.01","H","PA","25PN","WELLSBORO","US","H1",80,80,"CONC","GOOD","NONE",,"","","","","PERI","OWNER","2005/07/20",,,,
"2024/04/18","21717.5","A","PA","62PA","WELLSVILLE","US","06/24",2600,70,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21717.51","A","PA","2N5","WELLSVILLE","US","05/23",2550,100,"TURF","EXCELLENT","NONE",,"","","","","","STATE","2011/07/05",,,,
"2024/04/18","21726.5","A","PA","28PA","WERNERSVILLE","US","13/31",1060,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21730.","A","PA","OQN","WEST CHESTER","US","09/27",3347,50,"ASPH","GOOD","NONE",,"","","","","LOW","","",10,,,
"2024/04/18","21730.01","H","PA","PS30","WEST CHESTER","US","H1",65,65,"CONC","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","21730.02","H","PA","3PS0","WEST CHESTER","US","H1",55,55,"CONC-TRTD","","NONE",,"","","","","","OWNER","2020/02/24",,,,
"2024/04/18","21736.","A","PA","2PN1","WESTFIELD","US","NE/SW",1600,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21738.","H","PA","15PS","WEST GROVE","US","H1",65,47,"ASPH","GOOD","NONE",,"","","","","PERI","NGS-CALCULATED","2003/05/18",,,,
"2024/04/18","21743.","A","PA","PA21","WEST MIDDLESEX","US","18/36",2300,220,"TURF","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","21746.","H","PA","2PS0","WEST POINT","US","H1",60,60,"ASPH","","NONE",,"","","","","","","",,,,
"2024/04/18","21747.","H","PA","9PS5","WEST READING","US","H1",42,42,"MATS","GOOD","NONE",,"","","","","PERI","","",,,,
"2024/04/18","21750.","H","PA","9PS0","WEXFORD","US","H1",60,60,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21750.01","H","PA","33PA","WEXFORD","US","H1",53,53,"CONC","","NONE",,"","","","","","OWNER","2019/08/29",,,,
"2024/04/18","21756.","H","PA","PN82","WHITEHALL","US","H1",65,65,"ASPH","","NONE",,"","","","","","OWNER","2006/11/07",,,,
"2024/04/18","21758.","H","PA","PN07","WHITE HAVEN","US","H1",70,70,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","21779.01","H","PA","PN94","WICONISCO","US","H1",80,80,"CONC","","NONE",,"","","","","PERI","OWNER","2012/04/13",,,,
"2024/04/18","21781.","A","PA","AVP","WILKES-BARRE/SCRANTON","US","04/22",7502,150,"ASPH","GOOD","GRVD",45,"F","A","X","T","HIGH","3RD PARTY SURVEY","2016/05/03",133,173,300,
"2024/04/18","21781.","A","PA","AVP","WILKES-BARRE/SCRANTON","US","10/28",4300,150,"ASPH","GOOD","GRVD",34,"F","C","X","T","MED","3RD PARTY SURVEY","2016/05/03",58,80,125,
"2024/04/18","21781.01","H","PA","PN45","WILKES-BARRE","US","H1",80,80,"CONC","GOOD","NONE",,"","","","","PERI","","",,,,
"2024/04/18","21781.01","H","PA","PN45","WILKES-BARRE","US","H2",45,45,"CONC","GOOD","NONE",,"","","","","PERI","","",,,,
"2024/04/18","21781.03","H","PA","PN75","WILKES-BARRE","US","H1",53,53,"MATS","","NONE",,"","","","","PERI","ADO","2018/04/30",,,,
"2024/04/18","21781.03","H","PA","PN75","WILKES-BARRE","US","H2",80,80,"MATS","","NONE",,"","","","","PERI","OWNER","2005/08/11",,,,
"2024/04/18","21781.2","H","PA","9PN5","WILKES BARRE","US","H1",140,90,"GRAVEL","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","21782.","A","PA","WBW","WILKES-BARRE","US","07/25",3375,75,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2019/07/16",,,,
"2024/04/18","21782.","A","PA","WBW","WILKES-BARRE","US","09/27",2193,100,"ASPH-TURF","GOOD","NONE",,"","","","","","3RD PARTY SURVEY","2019/07/16",,,,
"2024/04/18","21788.","A","PA","6G6","WILLIAMSBURG","US","04/22",2750,100,"TURF","EXCELLENT","NONE",,"","","","","","","",,,,
"2024/04/18","21791.","A","PA","IPT","WILLIAMSPORT","US","09/27",6825,150,"ASPH","GOOD","GRVD",43,"F","A","X","T","HIGH","3RD PARTY SURVEY","2013/09/17",65,100,190,
"2024/04/18","21791.","A","PA","IPT","WILLIAMSPORT","US","12/30",4273,150,"ASPH","GOOD","NONE",46,"F","A","X","T","MED","3RD PARTY SURVEY","2013/09/17",200,200,400,
"2024/04/18","21791.02","H","PA","66PA","WILLIAMSPORT","US","H1",50,50,"CONC","FAIR","NONE",,"","","","","PERI","","",,,,
"2024/04/18","21791.03","H","PA","67PA","WILLIAMSPORT","US","H1",60,60,"TURF","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","21793.","H","PA","7PS2","WILLISTOWN","US","H1",85,85,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21806.01","H","PA","7PA2","WIND GAP","US","H1",60,60,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","21810.","H","PA","7PN6","WINTERSTOWN","US","H1",60,60,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21817.","A","PA","2PN5","WOODBURY","US","NE/SW",2000,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21817.3","H","PA","PS34","WORCESTER","US","H1",100,100,"ASPH","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","21818.","A","PA","9PS2","WORTHINGTON","US","18/36",2100,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21826.","A","PA","9PN7","WYSOX","US","06/24",2400,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21833.2","H","PA","71PA","YORK","US","H1",32,32,"ASPH","FAIR","NONE",,"","","","","","","",,,,
"2024/04/18","21833.22","H","PA","7PA9","YORK","US","H1",65,65,"ASPH","","NONE",,"","","","","","","",,,,
"2024/04/18","21833.23","H","PA","94PN","YORK","US","H1",70,70,"CONC","","NONE",,"","","","","STRB","","",,,,
"2024/04/18","21833.26","H","PA","2PS2","YORK","US","H1",54,54,"CONC","","NONE",,"","","","","PERI","OWNER","2016/11/03",,,,
"2024/04/18","21833.27","H","PA","7PN7","YORK","US","H1",40,40,"CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","21834.","A","PA","THV","YORK","US","17/35",5188,100,"ASPH","GOOD","GRVD",,"","","","","MED","","",20,20,20,
"2024/04/18","21834.1","A","PA","73PA","YORK","US","04/22",2220,125,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21834.11","H","PA","PS35","YORK","US","H1",26,26,"ASPH","","NONE",,"","","","","","OWNER","2023/05/31",,,,
"2024/04/18","21836.","A","PA","2PS3","YORK SPRINGS","US","06/24",1800,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21844.9","A","PA","2PN7","ZELIENOPLE","US","02/20",1600,100,"ASPH","","NONE",,"","","","","","","",,,,
"2024/04/18","21845.","A","PA","PJC","ZELIENOPLE","US","17/35",4933,75,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2009/08/09",,,,
"2024/04/18","21888.","A","RI","BID","BLOCK ISLAND","US","10/28",2502,100,"ASPH","GOOD","NONE",,"","","","","MED","NGS","2003/09/06",30,,,
"2024/04/18","21904.02","H","RI","RI30","CHARLESTOWN","US","H1",100,200,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21915.","H","RI","RI02","CUMBERLAND","US","H1",100,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21939.","C","RI","RI28","GLOCESTER","US","06W/24W",3100,100,"WATER","","NONE",,"","","","","","OWNER","2006/01/11",,,,
"2024/04/18","21939.","C","RI","RI28","GLOCESTER","US","13W/31W",5000,100,"WATER","","NONE",,"","","","","","OWNER","2006/01/11",,,,
"2024/04/18","21939.","C","RI","RI28","GLOCESTER","US","16W/34W",2200,100,"WATER","","NONE",,"","","","","","OWNER","2006/01/11",,,,
"2024/04/18","21941.","A","RI","RI11","GREENE","US","09/27",1600,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21941.","A","RI","RI11","GREENE","US","14/32",1576,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","21979.01","H","RI","RI21","NEWPORT","US","H1",200,200,"TURF","","NONE",,"","","","","","STATE","2002/11/07",,,,
"2024/04/18","21979.03","H","RI","75RI","NEWPORT","US","H1",20,20,"CONC","","NONE",,"","","","","","OWNER","2006/11/01",,,,
"2024/04/18","21979.1","A","RI","UUU","NEWPORT","US","04/22",2999,75,"ASPH","POOR","NONE",,"","","","","MED","FAA","1991/05/27",30,,,
"2024/04/18","21979.1","A","RI","UUU","NEWPORT","US","16/34",2623,75,"ASPH","FAIR","NONE",,"","","","","MED","FAA","1991/05/27",30,,,
"2024/04/18","21979.11","H","RI","2RI7","NEWPORT","US","H1",50,150,"TURF","","NONE",,"","","","","","OWNER","2001/10/01",,,,
"2024/04/18","21990.","A","RI","OQU","NORTH KINGSTOWN","US","05/23",4000,75,"ASPH","GOOD","NONE",,"","","","","MED","NGS","2001/11/22",12.5,,,
"2024/04/18","21990.","A","RI","OQU","NORTH KINGSTOWN","US","16/34",7504,150,"ASPH","FAIR","GRVD",,"","","","","HIGH","NGS","2001/11/22",,175,,
"2024/04/18","22000.","A","RI","SFZ","PAWTUCKET","US","05/23",5000,100,"ASPH","GOOD","NONE",,"","","","","HIGH","3RD PARTY SURVEY","2010/04/22",30,60,,
"2024/04/18","22000.","A","RI","SFZ","PAWTUCKET","US","15/33",3211,75,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2010/04/22",12.5,,,
"2024/04/18","22016.5","H","RI","29RI","PORTSMOUTH","US","H1",30,30,"TURF","","NONE",,"","","","","","OWNER","2004/10/28",,,,
"2024/04/18","22024.","A","RI","PVD","PROVIDENCE","US","05/23",8700,150,"ASPH","FAIR","GRVD",75,"F","A","W","T","HIGH","3RD PARTY SURVEY","2016/01/15",120,250,550,1120
"2024/04/18","22024.","A","RI","PVD","PROVIDENCE","US","16/34",6081,150,"ASPH","GOOD","GRVD",75,"F","A","W","T","HIGH","3RD PARTY SURVEY","2016/01/15",120,250,423,1093
"2024/04/18","22024.02","H","RI","RI25","PROVIDENCE","US","H1",54,54,"MATS","","NONE",,"","","","","PERI","FAA-EST IMAGERY","2015/05/06",,,,
"2024/04/18","22055.1","A","RI","RI07","TIVERTON","US","N/S",1200,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","22073.","H","RI","RI08","WAKEFIELD","US","H1",100,40,"ASPH","","NONE",,"","","","","FLD","OWNER","2001/10/20",,,,
"2024/04/18","22074.","H","RI","RI01","WARWICK","US","H1",50,50,"ASPH","","NONE",,"","","","","","FAA-EST IMAGERY","2015/05/06",,,,
"2024/04/18","22075.","A","RI","WST","WESTERLY","US","07/25",4010,100,"ASPH","POOR","GRVD",,"","","","","MED","","",30,60,,
"2024/04/18","22075.","A","RI","WST","WESTERLY","US","14/32",3960,75,"ASPH","POOR","NONE",,"","","","","MED","","",12.5,,,
"2024/04/18","22075.01","H","RI","RI23","WESTERLY","US","H1",50,50,"CONC","","NONE",,"","","","","","FAA-EST IMAGERY","2015/05/06",,,,
"2024/04/18","22077.","A","RI","08R","WEST KINGSTON","US","11/29",2129,30,"ASPH","EXCELLENT","NONE",,"","","","","NSTD","NGS","2002/09/13",,,,
"2024/04/18","22077.1","H","RI","RI13","WEST KINGSTON","US","H1",100,100,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","22082.2","H","RI","RI26","WOONSOCKET","US","H1",35,35,"ASPH","GOOD","NONE",,"","","","","","FAA-EST IMAGERY","2015/06/06",,,,
"2024/04/18","22090.","A","","FHAW","GEORGETOWN","SH","13/31",10019,150,"ASPH","","NONE",17,"F","D","W","T","HIGH","NGS","",,,,
"2024/04/18","22094.","A","SC","SC81","ABBEVILLE","US","08/26",2250,40,"ASPH","FAIR","NONE",,"","","","","","","",4.5,,,
"2024/04/18","22094.01","H","SC","SC83","ABBEVILLE","US","H1",50,50,"CONC","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","22094.1","A","SC","SC92","ABBEVILLE","US","10/28",2200,50,"TURF","","NONE",,"","","","","","","",,,,
"2024/04/18","22094.13","A","SC","92SC","AIKEN","US","10/28",1715,100,"TURF","GOOD","NONE",,"","","","","","OWNER","2018/08/13",,,,
"2024/04/18","22097.","A","SC","AIK","AIKEN","US","01/19",3800,75,"ASPH","FAIR","AFSC",20,"F","C","X","T","","3RD PARTY SURVEY","2010/11/04",54,75,139,
"2024/04/18","22097.","A","SC","AIK","AIKEN","US","07/25",5500,100,"ASPH","GOOD","NONE",21,"F","C","X","T","MED","3RD PARTY SURVEY","2010/11/04",55,75,140,
"2024/04/18","22097.01","H","SC","SC30","AIKEN","US","H1",50,50,"TURF","","NONE",,"","","","","PERI","","",,,,
"2024/04/18","22097.02","A","SC","4SC7","AIKEN","US","04/22",4200,200,"TURF","","NONE",,"","","","","","OWNER","2003/02/02",,,,
"2024/04/18","22097.03","A","SC","SC67","AIKEN","US","12/30",2850,130,"TURF","FAIR","NONE",,"","","","","","OWNER","2019/09/06",,,,
"2024/04/18","22099.1","A","SC","AQX","ALLENDALE","US","17/35",4990,75,"ASPH","EXCELLENT","NONE",,"","","","","MED","3RD PARTY SURVEY","2019/01/02",26,34,,
"2024/04/18","22102.","A","SC","AND","ANDERSON","US","05/23",6002,149,"ASPH","GOOD","GRVD",15,"F","C","Y","T","HIGH","3RD PARTY SURVEY","2008/11/23",40,58,109,
"2024/04/18","22102.","A","SC","AND","ANDERSON","US","17/35",4996,149,"ASPH","POOR","NONE",6,"F","C","X","T","","NGS","2008/11/23",17.5,28,,
"2024/04/18","22102.","A","SC","AND","ANDERSON","US","H1",50,50,"CONC","GOOD","NONE",,"","","","","PERI","","",30,,,
"2024/04/18","22102.","A","SC","AND","ANDERSON","US","H2",50,50,"CONC","GOOD","NONE",,"","","","","PERI","","",30,,,
"2024/04/18","22102.01","H","SC","08SC","ANDERSON","US","H1",40,40,"ASPH","GOOD","NONE",,"","","","","PERI","OWNER","2008/03/13",,,,
"2024/04/18","22105.1","A","SC","PHH","ANDREWS","US","18/36",3001,60,"ASPH","GOOD","NONE",,"","","","","MED","","",11,22,,
"2024/04/18","22105.2","A","SC","SC57","ANDREWS","US","18/36",2750,120,"TURF","","NONE",,"","","","","","OWNER","2016/02/29",,,,
"2024/04/18","22108.1","H","SC","SC49","BAMBERG","US","H1",50,50,"CONC","","NONE",,"","","","","","","",,,,
"2024/04/18","22108.2","A","SC","99N","BAMBERG","US","05/23",3603,60,"ASPH","GOOD","NONE",,"","","","","MED","NGS","2002/01/11",30,60,,
"2024/04/18","22111.","A","SC","BNL","BARNWELL","US","05/23",4526,70,"ASPH","POOR","AFSC",,"","","","","","FAA OE/AAA","2015/12/02",12,,,
"2024/04/18","22111.","A","SC","BNL","BARNWELL","US","17/35",5119,100,"ASPH","GOOD","NONE",26,"F","B","X","T","MED","3RD PARTY SURVEY","2008/12/14",69,99,,
"2024/04/18","22115.1","A","SC","SC46","BATESBURG","US","10/28",2600,60,"TURF","","NONE",,"","","","","MED","","",,,,
"2024/04/18","22123.1","A","SC","ARW","BEAUFORT","US","07/25",3434,75,"ASPH","GOOD","NONE",13,"F","C","X","T","MED","NGS","2009/03/25",35,52,,
"2024/04/18","22123.2","H","SC","SC02","BEAUFORT","US","H1",61,48,"ASPH","","NONE",,"","","","","","","",,,,
"2024/04/18","22123.3","A","SC","SC74","BEAUFORT","US","18/36",1700,75,"TURF","GOOD","NONE",,"","","","","","","",,,,
"2024/04/18","22124.","A","SC","NBC","BEAUFORT","US","05/23",12202,200,"PEM","","NONE",59,"R","C","W","T","HIGH","MILITARY","2022/02/12",,,,
"2024/04/18","22124.","A","SC","NBC","BEAUFORT","US","14/32",8001,200,"PEM","","NONE",64,"R","D","W","T","HIGH","MILITARY","2022/02/12",,,,
"2024/04/18","22127.","A","SC","SC82","WILLIAMSON","US","10/28",2400,100,"TURF","GOOD","NONE",,"","","","","LOW","","",,,,
"2024/04/18","22129.1","A","SC","BBP","BENNETTSVILLE","US","07/25",5003,74,"ASPH","GOOD","NONE",,"","","","","MED","3RD PARTY SURVEY","2008/08/15",28,43,70,
"2024/04/18","22137.","A","SC","52J","BISHOPVILLE","US","06/24",3200,60,"ASPH","GOOD","NONE",,"","","","","MED","OWNER","2006/06/28",12.5,25,,
