id,latitude,longitude,area,ele,access,abandoned,surface,width,name,ref:linz:topo50_id,length,source,ref
1304689392,33.6105968,-109.1149745,,,,,dirt,,,,,,
1304757128,15.6085548,-90.6050499,,,,,,,,,,,
1304757129,15.7441545,-90.8079384,,,,,,,,,,,
1304757130,15.8091272,-90.8590381,,,,,,,,,,,
1304775573,15.388022,120.6117727,,,,,concrete,18,,,,,17/35
1304777164,13.9983766,121.1708268,,,,,dirt,,,,,,
1304793438,-18.0914644,25.8198338,,,,,concrete,45,,,4000,,12/30
1304793455,-18.1029839,25.8528769,,,,,concrete,45,,,4000,,12/30
1304806215,-18.9298668,27.8039877,,,,,,,,,,,
1304821394,-18.3626754,26.5203726,,,,,asphalt,,,,1520,,08/26
1304822415,-17.9589025,27.1191484,,,,,gravel,,,,,,05/23
1304822514,52.1067802,122.0567785,,,,,,,,,,,01/19
1304878132,-19.7075863,29.3185321,,,,,grass,,,,,,
1304878664,-20.535801,29.2554435,,,,,,,09/27,,,,
1304927835,-43.5582886,-70.4359569,,,,,ground,,,,,,
1304951771,-22.9745704,-44.3035568,,,,,asphalt,,,,,,10/28
1304951772,-22.9748235,-44.3047588,,,,,asphalt,,,,,,10/28
1304984799,0.2463226,116.2610901,,,,,,,,,,,
1305016561,-30.9791282,143.5029108,,,,,unpaved,,,,,,
1305026689,55.9382296,10.2430484,yes,,,,grass,,,,,,
1305107250,32.8476524,-109.84846,,,,,dirt,,,,,,
1305300813,34.5425949,-111.8343937,,,,,,,,,,,
1305304184,32.6924739,-109.130901,,,,,dirt,,,,,,
1305304185,32.6949475,-109.1286642,,,,,dirt,,,,,,
1305332151,43.9404776,-78.9824938,,,,,asphalt,,,,,,RC Plane runway
1305394444,-30.8981804,140.9597406,,,,,unpaved,,,,,,
1305394445,-30.9007962,140.9552274,,,,,unpaved,,,,,,
1305394454,-31.0752833,140.9641674,,,,,unpaved,,,,,,
1305395240,1.4424764,31.0746892,,,,,asphalt,,,,3500,,17/35
1305529638,44.6887171,20.209331,yes,,,,grass,,,,,,
1305549000,-29.6040171,140.9027279,,,,,unpaved,,,,,,
1305582227,-21.6797458,29.2182242,,,,,,,,,,,
1305582475,-21.4703466,29.4012512,,,,,,,,,,,
1305583505,-21.9352937,29.1964806,,,,,,,,,,,
1305583506,-21.9339456,29.1985375,,,,,,,,,,,
1305586692,33.0803523,-84.3588449,,,,,grass,,,,,,
1305587269,-21.7488062,30.299561,,,,,,,,,,,
1305589758,-21.4570515,29.7170984,,,,,unpaved,,,,,,
1305598621,-21.0490639,29.3537323,,,,,,,,,,,
1305605079,-18.7601952,30.2025145,,,,,,,,,,,
1305606284,-18.9328426,29.84154,,,,,asphalt,,,,,,13/31
1305608890,-19.0112034,30.0251455,,,,,asphalt,,,,,,09/27
1305608891,-18.9998393,30.0258671,,,,,,,12/30,,,,
1305643326,48.4608115,-5.068067,,,,,concrete,,,,,,05/23
1305643327,48.4649691,-5.0603036,,,,,concrete,,,,,,05/23
1305644825,49.4352245,-2.592723,,,,,,,,,,NATS charts,09/27
1305672190,-37.365061,142.0987346,,,,,grass,,,,,,
1305672191,-37.3659033,142.096862,,,,,grass,,,,,,
1305692085,45.1304764,11.9790263,,,,,grass,,,,,,
1305718716,49.8328278,20.4110927,yes,,,,,,,,,,
1305750622,-29.288669,141.2326312,,,,,unpaved,,,,,,
1305750623,-29.2889387,141.2333878,,,,,unpaved,,,,,,
1305750625,-29.227368,141.3278743,,,,,unpaved,,,,,,
1305869339,38.8413836,-77.0413152,,,,,asphalt,46,,,,,04/22
1305886000,41.8559642,75.3437746,,,,,,,,,,,
1305956223,31.215417,120.7904268,,,,,,,,,,,
1305966702,-30.1451168,141.7350913,,,,,unpaved,,,,,NSW LPI Topographic,
1305966826,42.482646,-91.0361255,,,,,,,RC Runway,,,,XX/XX
1306039755,-29.7572061,141.1139174,,,,,unpaved,,,,,,
1306039756,-29.7579227,141.1131246,,,,,unpaved,,,,,,
1306039757,-29.7577364,141.1134942,,,,,unpaved,,,,,,
1306087628,29.7323782,103.6151555,,,,,,,,,,,H13/h31
1306229782,66.766624,164.3126285,,,,,,,,,,,
1306230834,60.7479091,-0.8591295,,,,,,,,,,,12-30
1306235432,4.9659499,8.3421903,,,,,,,,,,,
1306235433,4.9861505,8.3524102,,,,,,,,,,,
1306267217,33.4512983,-84.4083093,,,,,dirt,,,,,,
1306280737,47.7930442,26.6575313,,,,,grass,,,,,,14/32
1306408210,-15.6877153,-51.487397,,,,,asphalt,,,,,,
1306408219,-15.7885285,-51.0067963,,,,,unpaved,,,,,,
1306408226,-15.4477286,-51.2424692,,,,,unpaved,,,,,,
1306408227,-15.4477001,-51.2290057,,,,,unpaved,,,,,,
1306432328,-10.3081,-56.2230003,,,,,unpaved,,,,,,
1306442297,48.4654444,-5.059409,,,,,,,,,,,
1306442298,48.4604319,-5.0687707,,,,,,,,,,,
1306444306,14.9320957,-23.4884391,,,,,,,,,,,
1306444307,14.9502144,-23.4809037,,,,,,,,,,,
1306444753,3.7452426,8.6996963,,,,,,,,,,,
1306444754,3.7653712,8.7177104,,,,,,,,,,,
1306463881,33.5974363,-116.883508,,,private,,dirt,,,,,,
1306492126,40.9973594,-105.3525264,,,,,dirt,,,,,,
1306605519,37.4265961,-116.656735,,,,,paved,,,,,,
1306605520,37.4244071,-116.6523407,,,,,paved,,,,,,
1306605521,37.4226869,-116.6561933,,,,,paved,,,,,,
1306625001,34.6453813,-114.0082213,,,,,,,,,,,
1306681412,52.3611636,-0.7181925,,,,,grass,,,,,,
1306756633,44.8533904,-89.6015941,,,,,grass,,,,,,
1306855487,48.7357001,44.8658413,,,,,ground,60,,,1530,,10/28
1306872084,20.2515836,0.9865534,,,,,unpaved,30,,,,,
1306872085,20.2343586,0.9677872,,,,,unpaved,30,,,,,
1306991581,-34.6138004,138.9088451,,,,,unpaved,,,,,,
1306991582,-34.6138186,138.9093021,,,,,unpaved,,,,,,
1307038255,32.2213686,-85.4717689,,,,,,,,,,,
1307040988,28.2525006,-99.8104417,,,,,,,,,,,
1307067255,27.8484877,-0.1764805,,,,,,,,,,,
1307067256,27.8269813,-0.1965801,,,,,,,,,,,
1307144978,-32.8884348,-60.8435922,,35,,,grass,18,,,720,,18/36
1307304302,-25.5478454,-54.4853373,,,,,,,,,,,
1307345939,12.9718806,101.4566599,,,,,,,,,,,
1307503510,53.3544067,18.6671263,,274ft,,,grass,,,,750,,
1307536056,15.089246,23.2363084,,,,,unpaved,,,,,,
1307579648,41.8407443,-7.427938,,,,,,,,,,,
1307615798,46.3531652,-104.2642575,,,,,unpaved,,,,,,
1307684864,45.4282403,10.3317819,,,,,concrete,45,,,2990,,14/32
1307684865,45.437125,10.3191206,,,,,concrete,45,,,2990,,14/32
1307684866,45.419681,10.3439645,,,,,concrete,45,,,2990,,14/32
1307730157,54.8853993,-3.2004415,,,,,,,,,,landsat,
1307818216,47.1856165,-119.2238028,,,,,asphalt,,,,,,PVT
1307861986,38.9829539,-76.9249938,,14.6304,,,asphalt,,,,,USGS Ortho,15/33
1307861987,38.9775925,-76.9188824,,14.6304,,,asphalt,,,,,USGS Ortho,15/33
1307953544,57.5371648,-4.0591454,,,,,,,,,,,
1308116541,51.9386222,20.0905428,,,,,grass,64,,,800,,04/22
1308150621,24.4696057,46.6579182,,,,,,,,,,,
1308282555,52.2618123,82.2499031,,,,,,,,,,,
1308343876,52.1163814,-4.5508775,,,,,,,,,,,
1308343877,52.1130594,-4.5679741,,,,,,,,,,,
1308344625,51.6920205,-1.3088122,,,,,,45,,,,,08/26
1308344626,51.6925878,-1.3055771,,,,,,45,,,,,08/26
1308344627,51.6897036,-1.3220112,,,,,asphalt,45,,,,,
1308344628,51.6793931,-1.3144319,,,,,asphalt,45,,,,,
1308344629,51.6955124,-1.3175028,,,,,asphalt,,,,,,
1308351017,36.3594839,-83.2279186,,,,,,,,,,,
1308461580,46.2858767,-113.51802,,,,,,,,,,,
1308500224,17.8275406,-71.4135266,,,,,,,,,,,
1308615856,-22.9474187,-49.7609985,,,,,paved,,,,,,07/25
1308624668,52.6432548,-2.2981142,,,,,asphalt,45,,,,,
1308624669,52.6378239,-2.3123954,,,,,asphalt,45,,,,,
1308628825,52.6409838,-2.3062729,,,,,grass,,,,,,
1308637536,51.1622526,-1.7339665,,,,,,,,,,,
1308637537,51.1440429,-1.7686521,,,,,,,,,,,
1308637538,51.1625818,-1.7333394,,,,,,,,,,,
1308642395,32.8391643,-109.6715535,,,,,dirt,,,,,,
1308642396,32.8388858,-109.6702063,,,,,asphalt,,,,,,
1308644643,51.2126053,-1.5917145,,,,,,,,,,,
1308677129,51.1457828,-1.5675134,,,,,,,,,,,
1308681620,-38.6703842,177.9792931,,,,,grass,,,,,,
1308681621,-38.6578849,177.9748302,,,,,grass,,,,,,
1308708183,48.8206172,-125.1193191,,,,,dirt,,,,564,,1/19
1308721163,-30.1981225,141.027606,,,,,unpaved,,,,,,
1308749015,-16.0794256,-57.6837282,,,,,,,,,,,
1308759733,47.6229053,-52.7427027,,,,,,,,,,,
1308766723,10.5632883,107.2196943,,,,,asphalt,,Nui Dat Runway,,,,
1308785564,-32.2869618,140.0304584,,,,,unpaved,,,,,,
1308785565,-32.2897155,140.0282261,,,,,unpaved,,,,,,
1308785569,-32.2189986,140.1586315,,,,,unpaved,,,,,,
1308785604,-32.8829641,140.846048,,,,,unpaved,,,,,,
1308836112,50.5051515,-4.9764694,,,,,,,,,,,
1308882225,42.3222897,-73.8736152,,,,,grass,,,,,,
1308882393,42.2807015,-73.9525357,,,,,grass,,,,,,
1308948489,-52.9973653,-70.8689806,,,,,,,,,,,
1308948491,-52.994558,-70.8427741,,,,,,,,,,,
1309104959,52.3840674,29.192417,,,,,,,,,,,
1309136714,52.8619275,0.9083144,,,,,grass,18,,,,,07/25
1309136715,52.8593485,0.899877,,,,,asphalt,12,,,,,
1309329407,52.31027,-0.7949051,,,,,grass,18,,,,Bing,
1309329408,52.3057982,-0.7889567,,,,,grass,30,,,,,15/33
1309427243,-19.8154568,-48.7373109,,,,,asphalt,,,,,,
1309716918,-32.1596287,140.4469347,,,,,unpaved,,,,,,
1309896792,48.8152541,-114.3622289,,,,,,,,,,maxar,
1310422946,34.0685367,46.5987548,,,,,,,,,,,
1310479919,55.0104437,30.8235772,,,,yes,,,,,,,
1310772005,-31.3472186,140.6911016,,,,,unpaved,,,,,,
1310772006,-31.3474626,140.6911068,,,,,unpaved,,,,,,
1310776688,35.0543011,-106.9453937,,,,,dirt,,,,,,
1310835733,49.1872626,15.0461056,,,,,,,,,,,
1310866813,-23.4471555,-48.8664867,,,,,,,,,,,
1310879224,40.2055649,25.8837826,,,,,asphalt,45,,,2040,,01/19
1310905922,54.1994902,80.239627,,,,,,,,,,,
1310980429,5.3894069,-71.9585567,,,,,unpaved,15,Pista de Aterrizaje,,966,,
1310992537,31.773904,35.5768025,,,,,asphalt,10,,,500,,
1311132684,41.6824857,-81.3895673,,,,,asphalt,30.48,,,1302.11,,28/10
1311142892,-32.8359489,-64.7502745,,,,,compacted,18,pista de aterrizaje multipropósito,,100,,
1311158469,-31.6461772,139.5472269,,,,,unpaved,,,,,,
1311158470,-31.6451763,139.5430905,,,,,unpaved,,,,,,
1311201843,53.6606558,25.5477626,,,,,sand,,,,,wikimapia,
1311228606,-31.1254619,140.7146543,,,,,unpaved,,,,,,
1311228607,-31.125721,140.7171267,,,,,unpaved,,,,,,
1311249797,-31.8868311,141.0602732,,,,,unpaved,,,,,,
1311257222,-31.2170934,139.7821358,,,,,unpaved,,,,,,
1311257223,-31.2201782,139.7818988,,,,,unpaved,,,,,,
1311370183,-22.9222656,28.256726,,,,,unpaved,,,,,,
1311484931,-25.0437934,115.3142836,,,,,,,,,,,
1311595021,32.8895833,118.0801802,,,,,concrete,30,,,1200,,
1311636890,43.9819441,-78.8171076,,,,,grass,,,,,,
1311788988,48.9984477,1.9427559,,,,,grass,,,,,,10L/28R
1311808568,39.3973534,-103.9736176,,,,,,,,,,,
1311846143,-37.4046565,-61.2038259,,,,,,,,,,,
1311846144,-37.4079037,-61.2036781,,,,,,,,,,,
1311908940,40.7704732,-88.9838848,,,,,grass,,,,,,
1311926865,30.7448548,130.8536044,,,,,,,,,,,
1311926866,30.7356751,130.8517394,,,,,,,,,,,
1312117529,27.2393438,-100.9136806,,,,,,,,,,,
1312117742,40.9456124,-77.0431384,,,,,grass,,,,,,
1312234180,42.8172201,-85.9279095,,,,,paved,,,,,,02/20
1312234181,42.9366864,-85.8056957,,,,,asphalt,,,,,,14/32
1312270725,46.4722351,-73.399021,,,,,,,,,,,
1312292119,32.0170141,116.4525461,,,,,ground,,,,,,
1312292120,31.7965052,116.7020505,,,,,concrete,23,,,800,,
1312292124,33.3024461,115.4202033,,,,,concrete,30,,,1000,,
1312292125,33.3024458,115.420207,,,,,concrete,30,,,1000,,
1312437836,30.3428455,115.0296225,,,,,,,,,,,01L/19R
1312437837,30.3380889,115.0487172,,,,,,,,,,,01R/19L
1312495220,-28.0988334,23.0056044,,,,,,,,,,,
1312499344,-9.3941805,-52.0812679,,,,,dirt,,,,,,
1312499394,-20.6850711,-47.9139632,,,,,asphalt,18,,,1120,,15/33
1312583967,45.7374248,13.4483163,,,,,grass,,,,,,
1312591796,36.7806492,-89.8130494,,,,,unpaved,,,,,,
1312688616,34.728014,114.349464,,,,,,,,,,,
1312688618,34.7273985,114.3534426,,,,,,,,,,,
1312690609,43.0739976,92.8048861,,,,,,,,,,,24/90
1312712758,55.8519819,-161.2908692,,,,,,,,,,,
1312719461,-35.2414894,-71.0686252,,,,,unpaved,,,,,,
1312788956,51.5920869,19.6061639,,205,,,grass,50,,,750,,09/27
1312859399,-2.2165881,115.4363324,,,,,asphalt,,,,,,16/24
1312978597,-36.2347311,149.1481468,,,,,,,,,,,
1313058337,31.4712551,117.2495577,,,,,concrete,16,,,200,,01/19
1313260223,33.2491271,-8.439672,,,,,,,,,,,
1313456164,42.4273274,12.851995,,389,,,grass,,,,809,,16R/34L
1313576122,46.9338638,-92.4123412,,,,,grass,50,,,167,,
1313671195,44.1474264,-75.644221,,,,,unpaved,,,,,,
1313816852,40.1436122,-88.1963444,,,,,grass,,,,,,
1313816853,40.1446199,-88.1992927,,,,,grass,,,,,,
1313855205,49.0183608,27.2666613,,,,,,,,,,,
1313926473,0.4617928,121.8146909,,,,,asphalt,30,,,1200,,09/27
1314008874,7.6622993,36.8218278,,,,,asphalt,45,,,,,
1314100649,55.3613929,30.6643867,,,,yes,,,,,,,
1314150388,52.8577814,51.6900378,,,,yes,,,,,,,
1314258354,-27.6939957,27.2547393,,,,,grass,,,,,,
1314260749,46.2777475,-114.1425841,,,,,grass,,,,,,
1314299836,32.8222571,-109.5783496,,,,,dirt,,,,,,
1314341347,28.0226165,-17.2424851,,,,,,,,,,,
1314345239,41.8354635,12.33279,,,,,,,,,,,
1314384444,46.350798,-84.8099164,,,,,,,,,,,
1314384445,46.3566552,-84.8149808,,,,,,,,,,,
1314384446,46.3504705,-84.819603,,,,,,,,,,,
1314386600,46.4147994,-87.7621081,,,,,grass,,,,,,
1314386601,46.4143871,-87.7596044,,,,,grass,,,,,,
1314656944,39.2431581,-77.991433,,,,,grass,,,,,,
1314656945,39.2470309,-77.987603,,,,,grass,,,,,,
1314659923,26.9678965,100.2381961,,,,,asphalt,,,,,,01/19
1314908466,-10.4592739,-56.3435056,,,,,unpaved,,,,,,
1315004762,-34.3186331,143.0721711,,,,,,,,,,Esri World Imagery Clarity,
1315004763,-34.3190894,143.0771237,,,,,,,,,,Esri World Imagery Clarity,
1315099728,41.5744667,-81.0755089,,,,,grass,,,,,,
1315131597,40.4102368,-88.0649794,,,,,grass,,,,,,
1315143837,39.5258942,-88.7640203,,,,,grass,,,,,,
1315143877,39.5443582,-88.7571461,,,,,grass,,,,,,
1315203952,-32.7716302,-56.8515156,,,,,grass,,Establecimiento El Chingolo,,,,
1315234497,42.6453251,-89.3139458,,,,,grass,,,,,,
1315234498,42.6449042,-89.3153234,,,,,grass,,,,,,
1315234581,42.6111136,-89.2772649,,,,,grass,,,,,,
1315234623,42.5913639,-89.2405559,,,,,grass,,,,,,
1315234833,42.653452,-90.1107155,,,,,grass,,,,,,
1315326549,44.1275088,20.8547055,,,,,,,,,,,
